,country,year,sex,age,suicide_no,pop,HDI,gdp_for_year,suicide_person,generation
14731,Kyrgyzstan,2010,female,05-14 years,4,507097,0.634,4794357795,0.7888037199983435,Generation Z
14732,Kyrgyzstan,2011,male,35-54 years,135,603067,0.639,6197766119,22.385572415668573,Generation X
14733,Kyrgyzstan,2011,male,75+ years,8,37633,0.639,6197766119,21.257938511412856,Silent
14734,Kyrgyzstan,2011,male,25-34 years,92,440462,0.639,6197766119,20.887159391729593,Millenials
14735,Kyrgyzstan,2011,male,55-74 years,36,196311,0.639,6197766119,18.33824900285771,Boomers
14736,Kyrgyzstan,2011,male,15-24 years,82,591049,0.639,6197766119,13.873638226272272,Generation Z
14737,Kyrgyzstan,2011,female,15-24 years,47,580711,0.639,6197766119,8.093526728441514,Generation Z
14738,Kyrgyzstan,2011,female,75+ years,5,65298,0.639,6197766119,7.65720236454409,Silent
14739,Kyrgyzstan,2011,female,25-34 years,18,434790,0.639,6197766119,4.13992962119644,Millenials
14740,Kyrgyzstan,2011,female,35-54 years,24,641700,0.639,6197766119,3.7400654511453952,Generation X
14741,Kyrgyzstan,2011,female,55-74 years,9,248599,0.639,6197766119,3.620288094481474,Boomers
14742,Kyrgyzstan,2011,male,05-14 years,1,525127,0.639,6197766119,0.19043012452225844,Generation Z
14743,Kyrgyzstan,2011,female,05-14 years,5,505791,0.639,6197766119,0.9885506068712175,Generation Z
14744,Kyrgyzstan,2012,male,25-34 years,119,457076,0.645,6605139933,26.035057627177974,Millenials
14745,Kyrgyzstan,2012,male,55-74 years,48,204335,0.645,6605139933,23.490836126948395,Boomers
14746,Kyrgyzstan,2012,male,35-54 years,141,610705,0.645,6605139933,23.08807034492922,Generation X
14747,Kyrgyzstan,2012,male,75+ years,6,38493,0.645,6605139933,15.587249629802821,Silent
14748,Kyrgyzstan,2012,female,75+ years,1,66672,0.645,6605139933,1.499880009599232,Silent
14749,Kyrgyzstan,2012,male,15-24 years,73,583127,0.645,6605139933,12.518713762182166,Generation Z
14750,Kyrgyzstan,2012,female,15-24 years,4,570274,0.645,6605139933,0.701417213479836,Generation Z
14751,Kyrgyzstan,2012,female,35-54 years,36,648241,0.645,6605139933,5.55349013715578,Generation X
14752,Kyrgyzstan,2012,female,25-34 years,23,451969,0.645,6605139933,5.088844588898796,Millenials
14753,Kyrgyzstan,2012,female,55-74 years,1,258395,0.645,6605139933,0.38700439249985485,Boomers
14754,Kyrgyzstan,2012,male,05-14 years,15,531219,0.645,6605139933,2.823694182625245,Generation Z
14755,Kyrgyzstan,2012,female,05-14 years,3,511854,0.645,6605139933,0.5861046313987973,Generation Z
14756,Kyrgyzstan,2013,male,35-54 years,126,619074,0.652,7335027592,20.35297880382636,Generation X
14757,Kyrgyzstan,2013,male,55-74 years,39,214859,0.652,7335027592,18.151438850595042,Boomers
14758,Kyrgyzstan,2013,male,25-34 years,84,476515,0.652,7335027592,17.627986527181726,Millenials
14759,Kyrgyzstan,2013,male,15-24 years,74,575574,0.652,7335027592,12.856730846077133,Generation Z
14760,Kyrgyzstan,2013,male,75+ years,5,39457,0.652,7335027592,12.672022708264693,Silent
14761,Kyrgyzstan,2013,female,15-24 years,37,559784,0.652,7335027592,6.609692309890958,Generation Z
14762,Kyrgyzstan,2013,female,75+ years,4,68456,0.652,7335027592,5.84316933504733,Silent
14763,Kyrgyzstan,2013,female,25-34 years,19,472177,0.652,7335027592,4.0239147607782675,Millenials
14764,Kyrgyzstan,2013,male,05-14 years,21,539750,0.652,7335027592,3.8906901343214453,Generation Z
14765,Kyrgyzstan,2013,female,55-74 years,8,271112,0.652,7335027592,2.950809997344271,Boomers
14766,Kyrgyzstan,2013,female,35-54 years,18,655531,0.652,7335027592,2.7458655654728763,Generation X
14767,Kyrgyzstan,2013,female,05-14 years,11,519911,0.652,7335027592,2.115746733575554,Generation Z
14768,Kyrgyzstan,2014,male,35-54 years,145,627231,0.655,7468096567,23.117479843949038,Generation X
14769,Kyrgyzstan,2014,male,25-34 years,93,495103,0.655,7468096567,18.783970204179738,Millenials
14770,Kyrgyzstan,2014,male,55-74 years,37,226999,0.655,7468096567,16.299631275908705,Boomers
14771,Kyrgyzstan,2014,male,75+ years,6,40660,0.655,7468096567,14.756517461878996,Silent
14772,Kyrgyzstan,2014,male,15-24 years,61,567126,0.655,7468096567,10.755987205665056,Generation Z
14773,Kyrgyzstan,2014,female,75+ years,4,70778,0.655,7468096567,5.65147362174687,Silent
14774,Kyrgyzstan,2014,female,15-24 years,29,548946,0.655,7468096567,5.282851136541663,Generation Z
14775,Kyrgyzstan,2014,female,25-34 years,22,491445,0.655,7468096567,4.476594532450223,Millenials
14776,Kyrgyzstan,2014,female,35-54 years,29,662629,0.655,7468096567,4.376506310469358,Generation X
14777,Kyrgyzstan,2014,female,55-74 years,11,285203,0.655,7468096567,3.8569019259965707,Boomers
14778,Kyrgyzstan,2014,male,05-14 years,16,550704,0.655,7468096567,2.9053720328888115,Generation Z
14779,Kyrgyzstan,2014,female,05-14 years,8,529606,0.655,7468096567,1.5105569045667913,Generation Z
14780,Kyrgyzstan,2015,male,35-54 years,134,635515,,6678178340,21.085261559522593,Generation X
14781,Kyrgyzstan,2015,male,55-74 years,37,241078,,6678178340,15.347729780403023,Boomers
14782,Kyrgyzstan,2015,male,25-34 years,68,513358,,6678178340,13.246116745039524,Millenials
14783,Kyrgyzstan,2015,male,75+ years,5,41233,,6678178340,12.126209589406542,Silent
14784,Kyrgyzstan,2015,male,15-24 years,65,557006,,6678178340,11.669533182766433,Generation Z
14785,Kyrgyzstan,2015,female,15-24 years,35,537476,,6678178340,6.511918671717435,Generation Z
14786,Kyrgyzstan,2015,female,75+ years,4,72276,,6678178340,5.534340583319498,Silent
14787,Kyrgyzstan,2015,female,35-54 years,25,669556,,6678178340,3.733817634372629,Generation X
14788,Kyrgyzstan,2015,male,05-14 years,18,569962,,6678178340,3.158105277193918,Generation Z
14789,Kyrgyzstan,2015,female,25-34 years,12,509797,,6678178340,2.3538781122682164,Millenials
14790,Kyrgyzstan,2015,female,55-74 years,7,301107,,6678178340,2.3247549874297175,Boomers
14791,Kyrgyzstan,2015,female,05-14 years,7,547463,,6678178340,1.2786252221611323,Generation Z
14792,Latvia,1995,male,55-74 years,239,203600,0.67,5788368511,117.38703339882122,Silent
14793,Latvia,1995,male,35-54 years,339,311700,0.67,5788368511,108.75842155919153,Boomers
14794,Latvia,1995,male,75+ years,33,31100,0.67,5788368511,106.10932475884245,G. I. Generation
14795,Latvia,1995,male,25-34 years,146,183200,0.67,5788368511,79.6943231441048,Generation X
14796,Latvia,1995,female,75+ years,34,88400,0.67,5788368511,38.46153846153846,G. I. Generation
14797,Latvia,1995,male,15-24 years,65,171900,0.67,5788368511,37.81268179173939,Generation X
14798,Latvia,1995,female,35-54 years,81,346900,0.67,5788368511,23.349668492360912,Boomers
14799,Latvia,1995,female,55-74 years,61,317700,0.67,5788368511,19.200503619767076,Silent
14800,Latvia,1995,female,25-34 years,12,178000,0.67,5788368511,6.741573033707865,Generation X
14801,Latvia,1995,female,15-24 years,1,166300,0.67,5788368511,0.6013229104028863,Generation X
14802,Latvia,1995,male,05-14 years,3,191800,0.67,5788368511,1.5641293013555788,Millenials
14803,Latvia,1995,female,05-14 years,1,184100,0.67,5788368511,0.5431830526887561,Millenials
14804,Latvia,1996,male,55-74 years,219,205100,,5970044666,106.7771818625061,Silent
14805,Latvia,1996,male,75+ years,31,30700,,5970044666,100.9771986970684,G. I. Generation
14806,Latvia,1996,male,35-54 years,35,310400,,5970044666,11.275773195876289,Boomers
14807,Latvia,1996,male,25-34 years,116,181700,,5970044666,63.84149697303247,Generation X
14808,Latvia,1996,male,15-24 years,66,169500,,5970044666,38.93805309734513,Millenials
14809,Latvia,1996,female,75+ years,24,88100,,5970044666,27.241770715096482,G. I. Generation
14810,Latvia,1996,female,35-54 years,72,345200,,5970044666,20.85747392815759,Boomers
14811,Latvia,1996,female,55-74 years,61,319600,,5970044666,19.086357947434294,Silent
14812,Latvia,1996,female,25-34 years,18,175500,,5970044666,10.256410256410257,Generation X
14813,Latvia,1996,female,15-24 years,6,164100,,5970044666,3.656307129798903,Millenials
14814,Latvia,1996,male,05-14 years,4,190700,,5970044666,2.097535395909806,Millenials
14815,Latvia,1996,female,05-14 years,0,182800,,5970044666,0.0,Millenials
14816,Latvia,1997,male,75+ years,35,30900,,6525676264,113.26860841423948,G. I. Generation
14817,Latvia,1997,male,55-74 years,21,206400,,6525676264,10.174418604651162,Silent
14818,Latvia,1997,male,35-54 years,295,310700,,6525676264,94.94689411007403,Boomers
14819,Latvia,1997,male,25-34 years,18,180100,,6525676264,9.994447529150472,Generation X
14820,Latvia,1997,male,15-24 years,65,168500,,6525676264,38.57566765578635,Millenials
14821,Latvia,1997,female,75+ years,3,89500,,6525676264,3.35195530726257,G. I. Generation
14822,Latvia,1997,female,55-74 years,63,320000,,6525676264,19.6875,Silent
14823,Latvia,1997,female,35-54 years,57,344200,,6525676264,16.560139453805927,Boomers
14824,Latvia,1997,female,25-34 years,18,172900,,6525676264,10.410641989589358,Generation X
14825,Latvia,1997,female,15-24 years,9,163400,,6525676264,5.507955936352509,Millenials
14826,Latvia,1997,female,05-14 years,3,180100,,6525676264,1.665741254858412,Millenials
14827,Latvia,1997,male,05-14 years,2,188000,,6525676264,1.0638297872340425,Millenials
14828,Latvia,1998,male,35-54 years,39,312200,,7174985107,12.491992312620114,Boomers
14829,Latvia,1998,male,75+ years,27,31100,,7174985107,86.81672025723472,G. I. Generation
14830,Latvia,1998,male,55-74 years,174,206400,,7174985107,84.30232558139535,Silent
14831,Latvia,1998,male,25-34 years,15,178200,,7174985107,8.417508417508417,Generation X
14832,Latvia,1998,male,15-24 years,58,169800,,7174985107,34.157832744405184,Millenials
14833,Latvia,1998,female,75+ years,24,91900,,7174985107,26.115342763873777,G. I. Generation
14834,Latvia,1998,female,35-54 years,61,344600,,7174985107,17.701683110853164,Boomers
14835,Latvia,1998,female,55-74 years,47,317300,,7174985107,14.812480302552789,Silent
14836,Latvia,1998,female,15-24 years,14,165000,,7174985107,8.484848484848484,Millenials
14837,Latvia,1998,female,25-34 years,14,169800,,7174985107,8.244994110718492,Generation X
14838,Latvia,1998,male,05-14 years,5,182700,,7174985107,2.736726874657909,Millenials
14839,Latvia,1998,female,05-14 years,1,175100,,7174985107,0.5711022272986864,Millenials
14840,Latvia,1999,male,75+ years,31,31600,,7533187605,98.10126582278481,G. I. Generation
14841,Latvia,1999,male,55-74 years,172,205100,,7533187605,83.86153096050707,Silent
14842,Latvia,1999,male,35-54 years,255,314600,,7533187605,81.05530832803561,Boomers
14843,Latvia,1999,male,25-34 years,94,176600,,7533187605,53.22763306908267,Generation X
14844,Latvia,1999,female,75+ years,29,94900,,7533187605,30.558482613277135,G. I. Generation
14845,Latvia,1999,male,15-24 years,4,172300,,7533187605,2.321532211259431,Millenials
14846,Latvia,1999,female,55-74 years,56,313200,,7533187605,17.879948914431672,Silent
14847,Latvia,1999,female,35-54 years,61,346100,,7533187605,17.62496388327073,Boomers
14848,Latvia,1999,female,15-24 years,13,167800,,7533187605,7.747318235995232,Millenials
14849,Latvia,1999,female,25-34 years,11,167600,,7533187605,6.563245823389021,Generation X
14850,Latvia,1999,male,05-14 years,1,175500,,7533187605,0.5698005698005698,Millenials
14851,Latvia,1999,female,05-14 years,0,168100,,7533187605,0.0,Millenials
14852,Latvia,2000,male,75+ years,37,31135,0.727,7937758980,118.83732134254055,G. I. Generation
14853,Latvia,2000,male,35-54 years,265,306512,0.727,7937758980,86.45664770057942,Generation X
14854,Latvia,2000,male,55-74 years,175,203290,0.727,7937758980,86.08391952383295,Silent
14855,Latvia,2000,male,25-34 years,83,161888,0.727,7937758980,51.270013836726626,Generation X
14856,Latvia,2000,female,75+ years,31,97263,0.727,7937758980,31.872346113115984,G. I. Generation
14857,Latvia,2000,male,15-24 years,53,173170,0.727,7937758980,30.605763122942772,Millenials
14858,Latvia,2000,female,55-74 years,58,307216,0.727,7937758980,18.87922504036248,Silent
14859,Latvia,2000,female,35-54 years,39,339942,0.727,7937758980,11.472545316554001,Generation X
14860,Latvia,2000,female,25-34 years,15,161770,0.727,7937758980,9.272423811584348,Generation X
14861,Latvia,2000,female,15-24 years,8,166955,0.727,7937758980,4.79171034110988,Millenials
14862,Latvia,2000,male,05-14 years,5,164874,0.727,7937758980,3.032618848332666,Millenials
14863,Latvia,2000,female,05-14 years,1,158092,0.727,7937758980,0.6325430761834882,Millenials
14864,Latvia,2001,male,55-74 years,165,199825,,8350252966,82.57225071937945,Boomers
14865,Latvia,2001,male,35-54 years,252,305252,,8350252966,82.55474165607433,Generation X
14866,Latvia,2001,male,75+ years,22,31641,,8350252966,69.5300401377959,G. I. Generation
14867,Latvia,2001,male,25-34 years,85,160466,,8350252966,52.97072276993257,Generation X
14868,Latvia,2001,female,75+ years,29,100320,,8350252966,28.90749601275917,G. I. Generation
14869,Latvia,2001,male,15-24 years,44,173897,,8350252966,25.302334140324444,Millenials
14870,Latvia,2001,female,55-74 years,47,300986,,8350252966,15.615344235280046,Boomers
14871,Latvia,2001,female,35-54 years,42,338359,,8350252966,12.412851438856363,Generation X
14872,Latvia,2001,female,25-34 years,13,160340,,8350252966,8.107770986653362,Generation X
14873,Latvia,2001,female,15-24 years,6,167768,,8350252966,3.576367364455677,Millenials
14874,Latvia,2001,male,05-14 years,3,154873,,8350252966,1.9370710194804777,Generation Z
14875,Latvia,2001,female,05-14 years,0,148500,,8350252966,0.0,Generation Z
14876,Latvia,2002,male,35-54 years,229,303155,,9546441564,75.53891573617456,Generation X
14877,Latvia,2002,male,75+ years,24,33070,,9546441564,72.5733293014817,G. I. Generation
14878,Latvia,2002,male,55-74 years,14,196893,,9546441564,7.110461011818602,Boomers
14879,Latvia,2002,male,25-34 years,71,158594,,9546441564,44.76840233552341,Generation X
14880,Latvia,2002,male,15-24 years,53,175356,,9546441564,30.224229567280275,Millenials
14881,Latvia,2002,female,75+ years,26,103384,,9546441564,25.14895921999536,G. I. Generation
14882,Latvia,2002,female,55-74 years,59,296380,,9546441564,19.90687630744315,Boomers
14883,Latvia,2002,female,35-54 years,43,336675,,9546441564,12.771961090072027,Generation X
14884,Latvia,2002,female,25-34 years,14,158474,,9546441564,8.834256723500385,Generation X
14885,Latvia,2002,female,15-24 years,7,169582,,9546441564,4.12779658218443,Millenials
14886,Latvia,2002,male,05-14 years,4,144604,,9546441564,2.766175209537772,Generation Z
14887,Latvia,2002,female,05-14 years,0,138317,,9546441564,0.0,Generation Z
14888,Latvia,2003,male,75+ years,34,35172,,11748433157,96.66780393494825,Silent
14889,Latvia,2003,male,35-54 years,24,300736,,11748433157,7.980421366248138,Generation X
14890,Latvia,2003,male,55-74 years,125,194721,,11748433157,64.19441149131322,Boomers
14891,Latvia,2003,male,25-34 years,72,157209,,11748433157,45.79890464286396,Generation X
14892,Latvia,2003,male,15-24 years,44,177321,,11748433157,24.813755843921477,Millenials
14893,Latvia,2003,female,75+ years,22,106496,,11748433157,20.658052884615383,Silent
14894,Latvia,2003,female,55-74 years,41,292959,,11748433157,13.99513242467376,Boomers
14895,Latvia,2003,female,35-54 years,35,334360,,11748433157,10.467759301351837,Generation X
14896,Latvia,2003,female,25-34 years,14,156812,,11748433157,8.927888171823584,Generation X
14897,Latvia,2003,female,15-24 years,9,171186,,11748433157,5.257439276576355,Millenials
14898,Latvia,2003,male,05-14 years,3,134548,,11748433157,2.229687546451824,Generation Z
14899,Latvia,2003,female,05-14 years,1,128691,,11748433157,0.7770551165194147,Generation Z
14900,Latvia,2004,male,75+ years,28,36908,,14373269156,75.86431126043134,Silent
14901,Latvia,2004,male,55-74 years,136,193166,,14373269156,70.40576498969799,Boomers
14902,Latvia,2004,male,35-54 years,191,297946,,14373269156,64.10557617823363,Generation X
14903,Latvia,2004,male,25-34 years,6,155780,,14373269156,3.8515855693927334,Generation X
14904,Latvia,2004,female,75+ years,25,108979,,14373269156,22.94019948797475,Silent
14905,Latvia,2004,male,15-24 years,4,178336,,14373269156,2.242957114659968,Millenials
14906,Latvia,2004,female,55-74 years,38,290735,,14373269156,13.070321770684645,Boomers
14907,Latvia,2004,female,25-34 years,13,154752,,14373269156,8.400537634408602,Generation X
14908,Latvia,2004,female,35-54 years,23,330282,,14373269156,6.963746132093181,Generation X
14909,Latvia,2004,female,15-24 years,7,171538,,14373269156,4.080728468327718,Millenials
14910,Latvia,2004,male,05-14 years,2,125144,,14373269156,1.5981589209230966,Generation Z
14911,Latvia,2004,female,05-14 years,0,119911,,14373269156,0.0,Generation Z
14912,Latvia,2005,male,35-54 years,182,295853,0.806,16922504045,61.517037177246806,Generation X
14913,Latvia,2005,male,55-74 years,114,191534,0.806,16922504045,59.51945868618626,Boomers
14914,Latvia,2005,male,25-34 years,81,154334,0.806,16922504045,52.483574584991,Generation X
14915,Latvia,2005,male,75+ years,19,38514,0.806,16922504045,49.33271018330996,Silent
14916,Latvia,2005,female,75+ years,31,111427,0.806,16922504045,27.820905166611325,Silent
14917,Latvia,2005,male,15-24 years,45,178042,0.806,16922504045,25.274935127666506,Millenials
14918,Latvia,2005,female,55-74 years,44,288859,0.806,16922504045,15.232345192637238,Boomers
14919,Latvia,2005,female,35-54 years,32,326705,0.806,16922504045,9.794768981190982,Generation X
14920,Latvia,2005,female,15-24 years,6,170913,0.806,16922504045,3.5105580031946078,Millenials
14921,Latvia,2005,male,05-14 years,4,117087,0.806,16922504045,3.4162631205855476,Generation Z
14922,Latvia,2005,female,25-34 years,5,152448,0.806,16922504045,3.279806884970613,Generation X
14923,Latvia,2005,female,05-14 years,1,112115,0.806,16922504045,0.8919413102617848,Generation Z
14924,Latvia,2006,male,75+ years,28,40228,,21447021570,69.60326140996321,Silent
14925,Latvia,2006,male,35-54 years,167,294935,,21447021570,56.62264566768949,Generation X
14926,Latvia,2006,male,55-74 years,12,190032,,21447021570,6.314725940894165,Boomers
14927,Latvia,2006,male,25-34 years,61,153004,,21447021570,39.8682387388565,Millenials
14928,Latvia,2006,male,15-24 years,49,176712,,21447021570,27.728733758884513,Millenials
14929,Latvia,2006,female,75+ years,22,114051,,21447021570,19.289616048960553,Silent
14930,Latvia,2006,female,55-74 years,27,286922,,21447021570,9.410222987432125,Boomers
14931,Latvia,2006,female,35-54 years,22,324446,,21447021570,6.780789407174075,Generation X
14932,Latvia,2006,female,25-34 years,8,149998,,21447021570,5.333404445392605,Millenials
14933,Latvia,2006,female,15-24 years,1,169332,,21447021570,0.5905558311482768,Millenials
